DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,# of SOURCES,# OF PUBMED ARTICLES,PUBCHEM DATA SOURCES,CPDAT COUNT,QC Level,# ToxCast Active,% ToxCast Active,Total Assays
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021207,"1,2-Propylene oxide",75-56-9,GOOHAUXETOMSMM-UHFFFAOYSA-N,2-Methyloxirane,CC1CO1,"InChI=1/C3H6O/c1-3-2-4-3/h3H,2H2,1H3",C3H6O,58.08,58.041865,185,308,160,161,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020347,Coumaphos,56-72-4,BXNANOICGRISHX-UHFFFAOYSA-N,"O-(3-Chloro-4-methyl-2-oxo-2H-1-benzopyran-7-yl) O,O-diethyl phosphorothioate",CCOP(=S)(OCC)OC1=CC2=C(C=C1)C(C)=C(Cl)C(=O)O2,"InChI=1S/C14H16ClO5PS/c1-4-17-21(22,18-5-2)20-10-6-7-11-9(3)13(15)14(16)19-12(11)8-10/h6-8H,4-5H2,1-3H3",C14H16ClO5PS,362.76,362.014459,168,164,121,3,1,237/1179,20.0,1179
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020647,Furfural,98-01-1,HYBBIBNJHNGZAN-UHFFFAOYSA-N,Furan-2-carbaldehyde,O=CC1=CC=CO1,InChI=1S/C5H4O2/c6-4-5-2-1-3-7-5/h1-4H,C5H4O2,96.085,96.021129,206,1432,165,66,2,21/844,2.0,844
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6052164,Zinc ammonium chloride (x:x:x),52628-25-8,,,,,,, ,34,,,2,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4022284,2-Butanamine,13952-84-6,BHRZNVHARXXAHW-UHFFFAOYSA-N,Butan-2-amine,CCC(C)N,"InChI=1S/C4H11N/c1-3-4(2)5/h4H,3,5H2,1-2H3",C4H11N,73.139,73.089149,118,,155,2,1,7/400,2.0,400
https://comptox.epa.gov/dashboard/chemical/details/DTXSID101014310,Lead iodide (PbI2),10101-63-0,RQQRAHKHDFPBMC-UHFFFAOYSA-L,,[I-].[I-].[Pb++],InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,I2Pb,461.0,461.785590,32,,19,1,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021274,Sodium dichromate,10588-01-9,KIEOKOFEPABQKJ-UHFFFAOYSA-N,Disodium mu-oxido(hexaoxido)dichromate(4-),[Na+].[Na+].[O-][Cr](=O)(=O)O[Cr]([O-])(=O)=O,InChI=1S/2Cr.2Na.7O/q;;2*+1;;;;;;2*-1,Cr2Na2O7,261.965,261.824953,83,94,40,179,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020102,Sodium arsenate,7631-89-2,,,,,,, ,43,245,,1,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0051659,Phosphorus pentasulfide,1314-80-3,CYQAYERJWZKYML-UHFFFAOYSA-N,"1lambda~5~,3lambda~5~,5lambda~5~,7lambda~5~-Tricyclo[3.3.1.1~3,7~]tetraphosphathiane-1,3,5,7-tetrathione",S=P12SP3(=S)SP(=S)(S1)SP(=S)(S2)S3,"InChI=1S/P4S10/c5-1-9-2(6)12-3(7,10-1)14-4(8,11-1)13-2",P4S10,444.5,443.615760,57,,44,1,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020446,Diuron,330-54-1,XMTQQYYKAHVGBJ-UHFFFAOYSA-N,"N'-(3,4-Dichlorophenyl)-N,N-dimethylurea",CN(C)C(=O)NC1=CC(Cl)=C(Cl)C=C1,"InChI=1S/C9H10Cl2N2O/c1-13(2)9(14)12-6-3-4-7(10)8(11)5-6/h3-5H,1-2H3,(H,12,14)",C9H10Cl2N2O,233.09,232.017018,265,1257,165,52,2,119/1042,11.0,1042
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4020375,DDT,50-29-3,YVGGHNCTFXOJCH-UHFFFAOYSA-N,"1,1'-(2,2,2-Trichloroethane-1,1-diyl)bis(4-chlorobenzene)",ClC1=CC=C(C=C1)C(C1=CC=C(Cl)C=C1)C(Cl)(Cl)Cl,"InChI=1S/C14H9Cl5/c15-11-5-1-9(2-6-11)13(14(17,18)19)10-3-7-12(16)8-4-10/h1-8,13H",C14H9Cl5,354.48,351.914689,242,8063,139,48,1,301/1030,29.0,1030
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022977,Ethylenediaminetetraacetic acid,60-00-4,KCXVZYZYPLLWCC-UHFFFAOYSA-N,"2,2',2'',2'''-(Ethane-1,2-diyldinitrilo)tetraacetic acid",OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,"InChI=1S/C10H16N2O8/c13-7(14)3-11(4-8(15)16)1-2-12(5-9(17)18)6-10(19)20/h1-6H2,(H,13,14)(H,15,16)(H,17,18)(H,19,20)",C10H16N2O8,292.244,292.090665,182,25251,257,492,1,12/238,5.0,238
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50894158,Cobalt(II) bromide,7789-43-7,BZRRQSJJPUGBAA-UHFFFAOYSA-L,Cobalt(2+) dibromide,Br[Co]Br,InChI=1S/2BrH.Co/h2*1H;/q;;+2/p-2,Br2Co,218.741,216.769870,40,,37,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7025219,Sodium dodecylbenzenesulfonate,25155-30-0,,,"[Na+].CCCCCCCCCCCC*.[O-]S(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:14:3,16:2,17:2,m:13:21.22.23|",,,, ,160,331,,981,1,294/997,29.0,997
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8038770,Zinc acetate,557-34-6,DJWUNCQRNNEAKC-UHFFFAOYSA-L,Zinc diacetate,[Zn++].CC([O-])=O.CC([O-])=O,"InChI=1S/2C2H4O2.Zn/c2*1-2(3)4;/h2*1H3,(H,3,4);/q;;+2/p-2",C4H6O4Zn,183.47,181.955751,104,210,75,8,2,11/403,3.0,403
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6063199,"2,4,5-T Triethanolamine salt",3813-14-7,VTZDSNBPOOWJST-UHFFFAOYSA-N,"(2,4,5-Trichlorophenoxy)acetic acid--2,2',2''-nitrilotri(ethan-1-ol) (1/1)",OCC[NH+](CCO)CCO.[O-]C(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1,"InChI=1S/C8H5Cl3O3.C6H15NO3/c9-4-1-6(11)7(2-5(4)10)14-3-8(12)13;8-4-1-7(2-5-9)3-6-10/h1-2H,3H2,(H,12,13);8-10H,1-6H2",C14H20Cl3NO6,404.67,403.035620,21,,17,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020029,Acrylonitrile,107-13-1,NLHHRLWOUZZQLW-UHFFFAOYSA-N,Prop-2-enenitrile,C=CC#N,"InChI=1S/C3H3N/c1-2-3-4/h2H,1H2",C3H3N,53.064,53.026549,238,1092,168,215,1,10/439,2.0,439
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020415,"1,2-Dibromoethane",106-93-4,PAAZPARNPHGIKF-UHFFFAOYSA-N,"1,2-Dibromoethane",BrCCBr,InChI=1S/C2H4Br2/c3-1-2-4/h1-2H2,C2H4Br2,187.862,185.867976,232,408,156,38,2,10/642,2.0,642
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020103,Arsenic oxide (As2O3),1327-53-3,QTLQKAJBUDWPIB-UHFFFAOYSA-N,,[O--].[O--].[O--].[As+3].[As+3],InChI=1S/2As.3O/q2*+3;3*-2,As2O3,197.84,197.827934,110,2384,20,37,1,10/79,13.0,79
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50889443,Ammonium oxalate,1113-38-8,VBIXEXWLHSRNKB-UHFFFAOYSA-N,Bisammonium ethanedioate,[NH4+].[NH4+].[O-]C(=O)C([O-])=O,"InChI=1S/C2H2O4.2H3N/c3-1(4)2(5)6;;/h(H,3,4)(H,5,6);2*1H3",C2H8N2O4,124.096,124.048407,54,,58,23,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6021909,Diethylamine,109-89-7,HPNMFZURTQLUMO-UHFFFAOYSA-N,N-Ethylethanamine,CCNCC,"InChI=1S/C4H11N/c1-3-5-4-2/h5H,3-4H2,1-2H3",C4H11N,73.139,73.089149,174,178,307,26,2,6/235,3.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0065066,Mercurous nitrate,10415-75-5,DRXYRSRECMWYAV-UHFFFAOYSA-N,,[Hg+].[O-][N+]([O-])=O,InChI=1S/Hg.NO3/c;2-1(3)4/q+1;-1,HgNO3,262.59,263.958461,40,37,23,2,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20894882,Zinc fluoride,7783-49-5,BHHYHSUAOQUXJK-UHFFFAOYSA-L,Zinc difluoride,F[Zn]F,InChI=1S/2FH.Zn/h2*1H;/q;;+2/p-2,F2Zn,103.38,101.925948,38,,32,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7021106,Pentachlorophenol,87-86-5,IZUPBVBPLAPZRR-UHFFFAOYSA-N,Pentachlorophenol,OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,InChI=1S/C6HCl5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H,C6HCl5O,266.32,263.847003,276,1761,173,105,2,307/899,34.0,899
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20890763,"Sulfuric acid, ammonium nickel(2+) salt (2:2:1)",15699-18-0,DAPUDVOJPZKTSI-UHFFFAOYSA-L,Ammonium nickel(2+) sulfate (2/1/2),[NH4+].[NH4+].[Ni++].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,"InChI=1S/2H3N.Ni.2H2O4S/c;;;2*1-5(2,3)4/h2*1H3;;2*(H2,1,2,3,4)/q;;+2;;/p-2",H8N2NiO8S2,286.88,285.907550,42,,20,3,5, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021868,p-Xylene,106-42-3,URLKBWYHVLBVBO-UHFFFAOYSA-N,"1,4-Xylene",CC1=CC=C(C)C=C1,"InChI=1S/C8H10/c1-7-3-5-8(2)6-4-7/h3-6H,1-2H3",C8H10,106.168,106.078250,203,183,196,253,1,0/235,0.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9025453,3-Methylbutyl acetate,123-92-2,MLFHJEHSLIIPHL-UHFFFAOYSA-N,3-Methylbutyl acetate,CC(C)CCOC(C)=O,"InChI=1S/C7H14O2/c1-6(2)4-5-9-7(3)8/h6H,4-5H2,1-3H3",C7H14O2,130.187,130.099380,188,125,124,120,1,12/879,1.0,879
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0024846,Copper acetoarsenite,12002-03-8,HTSABAUNNZLCMN-UHFFFAOYSA-F,,[Cu++].[Cu++].[Cu++].[Cu++].[O-][As]=O.[O-][As]=O.[O-][As]=O.[O-][As]=O.[O-][As]=O.[O-][As]=O.CC([O-])=O.CC([O-])=O,"InChI=1S/2C2H4O2.6AsHO2.4Cu/c2*1-2(3)4;6*2-1-3;;;;/h2*1H3,(H,3,4);6*(H,2,3);;;;/q;;;;;;;;4*+2/p-8",C4H6As6Cu4O16,1013.79,1011.213546,47,12,9,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021904,Butylamine,109-73-9,HQABUPZFAYXKJW-UHFFFAOYSA-N,Butan-1-amine,CCCCN,"InChI=1S/C4H11N/c1-2-3-4-5/h2-5H2,1H3",C4H11N,73.139,73.089149,159,68,168,12,1,1/403,0.0,403
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7026073,"Butyl (2,4,5-trichlorophenoxy)acetate",93-79-8,FNEXNZUHBCBQTI-UHFFFAOYSA-N,"Butyl (2,4,5-trichlorophenoxy)acetate",CCCCOC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1,"InChI=1S/C12H13Cl3O3/c1-2-3-4-17-12(16)7-18-11-6-9(14)8(13)5-10(11)15/h5-6H,2-4,7H2,1H3",C12H13Cl3O3,311.58,309.993027,57,1,56,1,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7021605,Hexanedioic acid,124-04-9,WNLRTRBMVRJNCN-UHFFFAOYSA-N,Hexanedioic acid,OC(=O)CCCCC(O)=O,"InChI=1S/C6H10O4/c7-5(8)3-1-2-4-6(9)10/h1-4H2,(H,7,8)(H,9,10)",C6H10O4,146.142,146.057909,206,255,252,66,1,8/851,1.0,851
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023875,Ammonium sulfamate,7773-06-0,GEHMBYLTCISYNY-UHFFFAOYSA-N,Ammonium sulfamate,[NH4+].NS([O-])(=O)=O,"InChI=1S/H3NO3S.H3N/c1-5(2,3)4;/h(H3,1,2,3,4);1H3",H6N2O3S,114.12,114.009913,97,244,81,9,1,7/432,2.0,432
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50889463,Diammonium L-(+)-tartrate,3164-29-2,NGPGDYLVALNKEG-OLXYHTOASA-N,"Bisammonium (2R,3R)-2,3-dihydroxybutanedioate",[NH4+].[NH4+].O[C@H]([C@@H](O)C([O-])=O)C([O-])=O,"InChI=1S/C4H6O6.2H3N/c5-1(3(7)8)2(6)4(9)10;;/h1-2,5-6H,(H,7,8)(H,9,10);2*1H3/t1-,2-;;/m1../s1",C4H12N2O6,184.148,184.069536,42,,23,3,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021798,Quinoline,91-22-5,SMWDFEZZVXVKRB-UHFFFAOYSA-N,Quinoline,C1=CC2=C(C=C1)N=CC=C2,InChI=1S/C9H7N/c1-2-6-9-8(4-1)5-3-7-10-9/h1-7H,C9H7N,129.162,129.057849,202,912,421,5,1,32/853,4.0,853
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020079,Diammonium citrate,3012-65-5,YXVFQADLFFNVDS-UHFFFAOYSA-N,Bisammonium 2-(carboxymethyl)-2-hydroxybutanedioate,[NH4+].[NH4+].OC(=O)CC(O)(CC([O-])=O)C([O-])=O,"InChI=1S/C6H8O7.2H3N/c7-3(8)1-6(13,5(11)12)2-4(9)10;;/h13H,1-2H2,(H,7,8)(H,9,10)(H,11,12);2*1H3",C6H14N2O7,226.185,226.080101,75,40,31,33,2,0/235,0.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1037010,Sodium hydrogen difluoride,1333-83-1,WKYQUTKZJQOMHI-UHFFFAOYSA-N,,[Na+].[F-][H+][F-],InChI=1S/F2H.Na/c1-3-2;/q-1;+1,F2HNa,61.995,61.994401,63,,,44,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3034957,Tetraethyl pyrophosphate,107-49-3,IDCBOTIENDVCBQ-UHFFFAOYSA-N,Tetraethyl diphosphate,CCOP(=O)(OCC)OP(=O)(OCC)OCC,"InChI=1S/C8H20O7P2/c1-5-11-16(9,12-6-2)15-17(10,13-7-3)14-8-4/h5-8H2,1-4H3",C8H20O7P2,290.189,290.068427,111,74,57,1,2,1/235,0.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2041333,"2,4,5-T-sodium",13560-99-1,KXVMKVOQCMSZSZ-UHFFFAOYSA-M,"Sodium (2,4,5-trichlorophenoxy)acetate",[Na+].[O-]C(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1,"InChI=1S/C8H5Cl3O3.Na/c9-4-1-6(11)7(2-5(4)10)14-3-8(12)13;/h1-2H,3H2,(H,12,13);/q;+1/p-1",C8H4Cl3NaO3,277.46,275.912371,25,,34,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7020637,Formaldehyde,50-00-0,WSFSSNUMVMOOMR-UHFFFAOYSA-N,Formaldehyde,C=O,InChI=1S/CH2O/c1-2/h1H2,CH2O,30.026,30.010565,263,19234,338,2295,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1029700,Calcium hypochlorite,7778-54-3,ZKQDCIXGCQPQNV-UHFFFAOYSA-N,Calcium dihypochlorite,[Ca++].[O-]Cl.[O-]Cl,InChI=1S/Ca.2ClO/c;2*1-2/q+2;2*-1,CaCl2O2,142.98,141.890126,98,73,60,197,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4039231,Allyl chloride,107-05-1,OSDWBNJEKMUWAV-UHFFFAOYSA-N,3-Chloroprop-1-ene,ClCC=C,"InChI=1S/C3H5Cl/c1-2-3-4/h2H,1,3H2",C3H5Cl,76.52,76.007978,164,59,108,4,2,6/403,1.0,403
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020761,Isoprene,78-79-5,RRHGJUQNOFWUDK-UHFFFAOYSA-N,"2-Methylbuta-1,3-diene",CC(=C)C=C,"InChI=1S/C5H8/c1-4-5(2)3/h4H,1-2H2,3H3",C5H8,68.119,68.062600,160,716,129,12,2,0/235,0.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30872515,Mercurous nitrate monohydrate,7782-86-7,WEXBYLMYRLHLJK-UHFFFAOYSA-N,,O.[Hg+].O[N+]([O-])=O,"InChI=1S/Hg.HNO3.H2O/c;2-1(3)4;/h;(H,2,3,4);1H2/q+1;;",H3HgNO4,281.62,282.976302,17,,1,4,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9022021,"2,5-Dinitrophenol",329-71-5,UWEZBKLLMKVIPI-UHFFFAOYSA-N,"2,5-Dinitrophenol",OC1=C(C=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,"InChI=1S/C6H4N2O5/c9-6-3-4(7(10)11)1-2-5(6)8(12)13/h1-3,9H",C6H4N2O5,184.107,184.012021,68,4,71,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5032365,Dichlobenil,1194-65-6,YOYAIZYFCNQIRF-UHFFFAOYSA-N,"2,6-Dichlorobenzonitrile",ClC1=CC=CC(Cl)=C1C#N,InChI=1S/C7H3Cl2N/c8-6-2-1-3-7(9)5(6)4-10/h1-3H,C7H3Cl2N,172.01,170.964255,179,107,182,12,2,17/972,2.0,972
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30895027,Cadmium bromide,7789-42-6,KPWJBEFBFLRCLH-UHFFFAOYSA-L,Cadmium dibromide,[Br-].[Br-].[Cd++],InChI=1S/2BrH.Cd/h2*1H;/q;;+2/p-2,Br2Cd,272.222,271.740041,33,,19,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4021923,Cyclohexane,110-82-7,XDTMQSROBMDMFD-UHFFFAOYSA-N,Cyclohexane,C1CCCCC1,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,C6H12,84.162,84.093900,228,608,527,852,2,3/403,1.0,403
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4021264,Selenium dioxide,7446-08-4,JPJALAQPGMAKDF-UHFFFAOYSA-N,Dioxo-lambda~4~-selane,O=[Se]=O,InChI=1S/O2Se/c1-3-2,O2Se,110.969,111.906351,74,110,99,8,1,60/235,26.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3064857,Ammonium chromate,7788-98-9,MFFLHUNPSHBKRG-UHFFFAOYSA-P,Bisammonium tetraoxidochromate(2-),[NH4+].[NH4+].[O-][Cr]([O-])(=O)=O,InChI=1S/Cr.2H3N.4O/h;2*1H3;;;;/q;;;;;2*-1/p+2,CrH8N2O4,152.07,151.988913,39,,26,1,3, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6091554,Zinc borate,1332-07-6,BIKXLKXABVUSMH-UHFFFAOYSA-N,Zinc borate (3/2),[Zn++].[Zn++].[Zn++].[O-]B([O-])[O-].[O-]B([O-])[O-],InChI=1S/2BO3.3Zn/c2*2-1(3)4;;;/q2*-3;3*+2,B2O6Zn3,313.75,309.775524,58,,41,17,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6027923,Dodecylbenzenesulfonic acid,27176-87-0,,,"CCCCCCCCCCCC*.OS(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:13:2,15:2,16:2,m:12:22.21.20|",,C18H30O3S,326.5,326.191566,141,331,,215,1,304/945,32.0,945
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4062066,"2,4-D propyl ester",1928-61-6,URELEWKDONECLX-UHFFFAOYSA-N,"Propyl (2,4-dichlorophenoxy)acetate",CCCOC(=O)COC1=CC=C(Cl)C=C1Cl,"InChI=1S/C11H12Cl2O3/c1-2-5-15-11(14)7-16-10-4-3-8(12)6-9(10)13/h3-4,6H,2,5,7H2,1H3",C11H12Cl2O3,263.11,262.016350,23,,26,,3, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5027859,Dinitrotoluene,25321-14-6,,,,,,, ,73,123,,4,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6058182,Calcium arsenate,7778-44-1,RMBBSOLAGVEUSI-UHFFFAOYSA-H,Calcium arsorate (3/2),[Ca++].[Ca++].[Ca++].[O-][As]([O-])([O-])=O.[O-][As]([O-])([O-])=O,"InChI=1S/2AsH3O4.3Ca/c2*2-1(3,4)5;;;/h2*(H3,2,3,4,5);;;/q;;3*+2/p-6",As2Ca3O8,398.069,397.690280,66,15,33,3,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020964,Nitrobenzene,98-95-3,LQNUZADURLCDLV-UHFFFAOYSA-N,Nitrobenzene,[O-][N+](=O)C1=CC=CC=C1,InChI=1S/C6H5NO2/c8-7(9)6-4-2-1-3-5-6/h1-5H,C6H5NO2,123.111,123.032028,231,748,214,33,2,7/864,1.0,864
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8034873,Pyrethrins,8003-34-7,,,,,,, ,114,6631,,187,1,8/79,10.0,79
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4026212,"3,4,5-Trichlorophenol",609-19-8,GBNHEBQXJVDXSW-UHFFFAOYSA-N,"3,4,5-Trichlorophenol",OC1=CC(Cl)=C(Cl)C(Cl)=C1,"InChI=1S/C6H3Cl3O/c7-4-1-3(10)2-5(8)6(4)9/h1-2,10H",C6H3Cl3O,197.44,195.924948,96,2,96,,1,97/235,41.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7060469,Mercuric thiocyanate,592-85-8,GBZANUMDJPCQHY-UHFFFAOYSA-L,Mercury bis(thiocyanate),[Hg++].[S-]C#N.[S-]C#N,InChI=1S/2CHNS.Hg/c2*2-1-3;/h2*3H;/q;;+2/p-2,C2HgN2S2,316.75,317.920933,50,5,18,6,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022057,"1,3-Dichloropropene",542-75-6,UOORRWUZONOOLO-UHFFFAOYSA-N,"1,3-Dichloroprop-1-ene",ClCC=CCl,"InChI=1S/C3H4Cl2/c4-2-1-3-5/h1-2H,3H2",C3H4Cl2,110.97,109.969005,165,185,48,12,1,0/235,0.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020445,"2,4-D isopropyl ester",94-11-1,WHOKDONDRZNCBC-UHFFFAOYSA-N,"Propan-2-yl (2,4-dichlorophenoxy)acetate",CC(C)OC(=O)COC1=C(Cl)C=C(Cl)C=C1,"InChI=1S/C11H12Cl2O3/c1-7(2)16-11(14)6-15-10-4-3-8(12)5-9(10)13/h3-5,7H,6H2,1-2H3",C11H12Cl2O3,263.11,262.016350,83,,44,1,1,5/400,1.0,400
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2025765,3-Nitrophenol,554-84-7,RTZZCYNQPHTPPL-UHFFFAOYSA-N,3-Nitrophenol,OC1=CC=CC(=C1)[N+]([O-])=O,"InChI=1S/C6H5NO3/c8-6-3-1-2-5(4-6)7(9)10/h1-4,8H",C6H5NO3,139.11,139.026943,119,44,183,3,2,10/235,4.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1060267,Cobaltous formate,544-18-3,PFQLIVQUKOIJJD-UHFFFAOYSA-L,Cobalt(2+) diformate,[Co++].[O-]C=O.[O-]C=O,"InChI=1S/2CH2O2.Co/c2*2-1-3;/h2*1H,(H,2,3);/q;;+2/p-2",C2H2CoO4,148.967,148.928503,36,2666,19,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4064898,Sodium hypochlorite pentahydrate,10022-70-5,FHKLOBNGYGFRSF-UHFFFAOYSA-N,Sodium hypochlorite--water (1/1/5),O.O.O.O.O.[Na+].[O-]Cl,InChI=1S/ClO.Na.5H2O/c1-2;;;;;;/h;;5*1H2/q-1;+1;;;;;,ClH10NaO6,164.51,164.006360,21,,16,5,3, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020523,"2,4-Dinitrophenol",51-28-5,UFBJCMHMOXMLKC-UHFFFAOYSA-N,"2,4-Dinitrophenol",OC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O,"InChI=1S/C6H4N2O5/c9-6-2-1-4(7(10)11)3-5(6)8(12)13/h1-3,9H",C6H4N2O5,184.107,184.012021,219,1694,183,24,1,167/832,20.0,832
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2040317,Aluminum sesquisulfate,10043-01-3,DIZPMCHEQGEION-UHFFFAOYSA-H,Aluminium sulfate (2/3),[Al+3].[Al+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,"InChI=1S/2Al.3H2O4S/c;;3*1-5(2,3)4/h;;3*(H2,1,2,3,4)/q2*+3;;;/p-6",Al2O12S3,342.13,341.818266,123,1192,63,629,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4020080,Ammonium hydroxide,1336-21-6,VHUUQVKOLVNVRT-UHFFFAOYSA-N,Ammonium hydroxide,[NH4+].[OH-],InChI=1S/H3N.H2O/h1H3;1H2,H5NO,35.046,35.037114,139,242,155,1818,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1041059,Lead chloride,7758-95-4,HWSZZLVAJGOAAY-UHFFFAOYSA-L,Lead(2+) dichloride,[Cl-].[Cl-].[Pb++],InChI=1S/2ClH.Pb/h2*1H;/q;;+2/p-2,Cl2Pb,278.1,277.914358,67,135,14,5,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1074250,Disodium phosphate dihydrate,10028-24-7,KDQPSPMLNJTZAL-UHFFFAOYSA-L,Sodium hydrogen phosphate--water (2/1/2),O.O.[Na+].[Na+].OP([O-])([O-])=O,"InChI=1S/2Na.H3O4P.2H2O/c;;1-5(2,3)4;;/h;;(H3,1,2,3,4);2*1H2/q2*+1;;;/p-2",H5Na2O6P,177.987,177.961913,25,,78,3,3, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020225,Cadmium acetate,543-90-8,LHQLJMJLROMYRN-UHFFFAOYSA-L,Cadmium diacetate,[Cd++].CC([O-])=O.CC([O-])=O,"InChI=1S/2C2H4O2.Cd/c2*1-2(3)4;/h2*1H3,(H,3,4);/q;;+2/p-2",C4H6CdO4,230.502,231.929974,55,75,48,2,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021515,Butanoic acid,107-92-6,FERIUCNNQQJTOY-UHFFFAOYSA-N,Butanoic acid,CCCC(O)=O,"InChI=1S/C4H8O2/c1-2-3-4(5)6/h2-3H2,1H3,(H,5,6)",C4H8O2,88.106,88.052429,190,2518,219,9,2,19/846,2.0,846
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023947,Carbon disulfide,75-15-0,QGJOPFRUJISHPQ-UHFFFAOYSA-N,Methanedithione,S=C=S,InChI=1S/CS2/c2-1-3,CS2,76.13,75.944142,204,1770,152,39,2,1/235,0.0,235
